No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,Month,六月,十月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7483693000395,1.0108394999988377,285.74978000001283,285.8331128000282,286.63275080005405,286.73267040000064,286.73267040000064,286.73267040000064,left,1,1.0590892999898642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
98,Week,星期二,星期三 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,0,30,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.82008700002916,1.015232800040394,289.83193980000215,289.9150676000281,290.7147423000424,290.8146607000381,290.8146607000381,290.8146607000381,left,1,0.9463333999738097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
78,Month,十月 ,八月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,0,31,31,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7923110999982,1.0151101000374183,292.7973689000355,292.88084860000527,293.68039110000245,293.7805520000402,293.7805520000402,293.7805520000402,up,1,1.347130800015293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
38,Month,八月,十月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,0,32,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15541600005236,1.0118495000060648,296.16290100000333,296.24632540001767,297.0461394000449,297.14604469999904,297.14604469999904,297.14604469999904,down,1,1.0779524000245146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
142,Week,星期五,星期四,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,0,33,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.2562265000306,1.0155307999812067,299.262009099999,299.34520160005195,300.145072000043,300.2450672000414,300.2450672000414,300.2450672000414,down,1,1.2349085000460036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
1,Month,一月,二月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,0,34,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5193519000313,1.0121508000302128,302.5275570000522,302.6110513000167,303.4105918999994,303.5105561000528,303.5105561000528,303.5105561000528,left,1,0.936698500008788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
143,Week,星期六,星期五,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,0,35,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4830503000412,1.0148427999811247,305.493233300047,305.5765988000203,306.37642210000195,306.4763038000092,306.4763038000092,306.4763038000092,down,1,1.0992550000082701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
50,Month,八月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,0,36,36,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.60218020004686,1.0155904999701306,308.60893320001196,308.6921776000527,309.4918002000195,309.5918610000517,309.5918610000517,309.5918610000517,left,1,1.1277192000416107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
77,Month,九月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,0,37,37,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.7539675000007,1.0144391999929212,311.7577867000364,311.8413852000376,312.64082100003725,312.7409264000016,312.7409264000016,312.7409264000016,up,1,0.9633302000002004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
125,Week,星期三 ,星期一,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,0,38,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.7382911000168,1.0140269999974407,314.7401946000173,314.8237714000279,315.62334400002146,315.72329410002567,315.72329410002567,315.72329410002567,right,1,0.8516136999824084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
45,Month,九月 ,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.61870320001617,1.010701599996537,317.62253450002754,317.70583580003586,318.50555630004965,318.60550380003406,318.60550380003406,318.60550380003406,left,1,0.8825728000374511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
46,Month,四月,一月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,0,40,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.51428910001414,1.0126152000157163,320.52152820001356,320.6051628999994,321.4047781000263,321.50465440005064,321.50465440005064,321.50465440005064,left,1,0.7191607999848202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
99,Week,星期三 ,星期六,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,0,41,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.26853580004536,1.0120528999832459,323.27091449999716,323.3540388000547,324.15383650001604,324.2539190000389,324.2539190000389,324.2539190000389,left,1,0.8658315000357106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
112,Week,星期二,星期三 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,0,42,42,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.14118610002333,1.0155324000515975,326.1531725000241,326.2363672000356,327.0360937000369,327.1363035000395,327.1363035000395,327.1363035000395,up,1,0.8164851000183262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
150,Week,星期六,星期五,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,0,43,43,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.9845179000404,1.0114659000537358,328.9854467000114,329.06885160005186,329.8685148000368,329.9685596000054,329.9685596000054,329.9685596000054,up,1,0.8163163000135683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
112,Week,星期二,星期五,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,0,44,44,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.8197912000469,1.0112170999636874,331.81787290005013,331.90112420002697,332.70085070002824,332.80091650004033,332.80091650004033,332.80091650004033,up,1,0.8548674000194296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
26,Month,六月,八月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,0,45,45,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.69370260002324,1.012254400004167,334.700304900005,334.783630800026,335.5832802000223,335.68339910003124,335.68339910003124,335.68339910003124,up,1,0.9404756999574602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
58,Month,六月,二月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,0,46,46,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.6707167000277,1.010206200007815,337.68261880002683,337.74931810004637,338.54910200001905,338.64903560001403,338.64903560001403,338.64903560001403,up,1,0.9019205999793485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
141,Week,星期五,星期三 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,0,47,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5941318999976,1.010529699968174,340.5983058999991,340.6815612000064,341.4815409000148,341.5813619000255,341.5813619000255,341.5813619000255,down,1,1.0749090999597684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
20,Month,四月,八月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,0,48,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6867044000537,0.9994957000017166,343.6973402000149,343.7806573000271,344.58030280005187,344.68033000000287,344.68033000000287,344.68033000000287,up,1,0.7996309000300243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
101,Week,星期五,星期六,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,0,49,49,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.5029732999974,1.0140874999924563,346.51308290002635,346.5962897000136,347.3959227000014,347.49610040005064,347.49610040005064,347.49610040005064,left,1,0.823929300007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.34602560003987,348.34602560003987,space,14.278252199990675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 4.jpg,这是秋天吗？,否,Right,Break_material/Image/Spring 4.jpg,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.91173570003593,366.6271306000417,366.9063978000195,368.63905670004897,368.63905670004897,368.63905670004897,368.63905670004897,right,0,2.592376999964472,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 1.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 1.jpg,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.34960490005324,375.2401550000068,375.3535379000241,377.2532452000305,377.2532452000305,377.2532452000305,377.2532452000305,left,0,0.46591510000871494,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 5.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 5.jpg,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.2467281999998,381.7233644000371,382.25156080001034,383.7345303000184,383.7345303000184,383.7345303000184,383.7345303000184,right,0,0.4898669000249356,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 3.jpg,这是夏天吗？,否,Right,Break_material/Image/Spring 3.jpg,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4977690000087,388.2374908000347,388.4994119000039,390.2488455999992,390.2488455999992,390.2488455999992,390.2488455999992,left,0,0.5756118999561295,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 6.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 6.jpg,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.44688699999824,394.83695860003354,395.44713640003465,396.8467183000175,396.8467183000175,396.8467183000175,396.8467183000175,right,0,2.1524481999804266,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 2.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 2.jpg,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.29375700000674,403.0148780000163,403.2942715000245,405.0270775000099,405.0270775000099,405.0270775000099,405.0270775000099,right,0,0.9817086000111885,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.02687040000455,406.02687040000455,space,2.7569101999979466,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
114,Week,星期四,星期五,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.8232028000057,0.9994259999948554,409.8255523000262,409.9087961000041,410.7084806000348,410.8085549000534,410.8085549000534,410.8085549000534,up,1,0.9185882000019774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
65,Month,七月,五月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.76729240000714,1.0115359000046737,412.774633300025,412.85780030000024,413.6575873999973,413.75754980003694,413.75754980003694,413.75754980003694,down,1,0.8103879999835044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
14,Month,四月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6145389000303,1.010961199994199,415.62382340000477,415.6903279000544,416.4900453000446,416.590044600016,416.590044600016,416.590044600016,right,1,0.9701609000330791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
57,Month,三月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.5972728000488,1.0116296999622136,418.60598350001965,418.68929360003676,419.48907460004557,419.5889286000165,419.5889286000165,419.5889286000165,left,1,0.7545201000175439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
55,Month,四月,一月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,4,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.38372199999867,0.9993741000071168,421.3883449000423,421.47174080001423,422.2715631000465,422.3714226000011,422.3714226000011,422.3714226000011,up,0,1.045112900028471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
84,Month,八月,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4463383000111,1.0150480999727733,424.4541470000404,424.5374211000162,425.337216600019,425.4371013000491,425.4371013000491,425.4371013000491,up,1,1.2340564000187442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
42,Month,九月 ,十月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.70663970004534,0.999292400025297,427.7196525000036,427.80311040004017,428.60261070000706,428.70262110000476,428.70262110000476,428.70262110000476,up,0,0.7933216000092216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
61,Month,十月 ,七月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,7,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.53044400003273,1.0135068999952637,430.53531340003246,430.6187199000269,431.4184375000186,431.5184335000231,431.5184335000231,431.5184335000231,down,1,1.4010290000005625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
18,Month,九月 ,十二月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.95879100001184,0.999200500024017,433.9675684000249,434.0509637000505,434.85078280000016,434.95068790001096,434.95068790001096,434.95068790001096,right,1,0.937061199976597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
16,Month,八月,十二月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,9,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.92481300001964,1.0133881000219844,436.93321670003934,437.0166301000281,437.8162873000256,437.91639640001813,437.91639640001813,437.91639640001813,right,1,0.9071093999664299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
102,Week,星期六,星期日,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.8610215000226,1.0119659999618307,439.8655740999966,439.948889100051,440.74860020005144,440.8487501000054,440.8487501000054,440.8487501000054,left,1,1.4232658999972045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
53,Month,五月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3056029000436,1.0150362999993376,443.31442330003483,443.39778180001304,444.19767790002516,444.2976106000133,444.2976106000133,444.2976106000133,left,1,1.1427470999769866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
126,Week,星期五,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.47751350002363,1.0147140999906696,446.4801141000353,446.5634972000262,447.3633328000433,447.46313010004815,447.46313010004815,447.46313010004815,right,1,0.8011775999912061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
13,Month,二月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,13,13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.31375160004245,1.0114072000142187,449.312544000044,449.3958929000073,450.19553280004766,450.29560120002134,450.29560120002134,450.29560120002134,right,1,1.1353904999559745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
142,Week,星期日,星期四,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,14,14,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.4740924000507,1.0110091000096872,452.47812949999934,452.56171780003933,453.3612523000338,453.4614620000357,453.4614620000357,453.4614620000357,down,1,1.0022437000297941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
